,color,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
918,#c4481b,-0.529387,0.5797653,0.6902987,-0.023534885,-0.64820826,-0.46410915,0.017640343,0.4455724,0.07442949,-1.1615744,0.55614907,-0.12809062,0.44504818,-0.7873769,-0.9365015,-0.038663827,0.3844529,0.20485903,-0.61882365,-0.6984928,-0.33816385,0.7691716,0.252554,-0.0535902,0.17263193,-0.038096037,0.8045569,-0.55664736,-0.51536006,0.95617646,0.1118921,-0.11517424,1.3462325,0.3926741,0.4760353,-0.29040954,0.0082164975,-0.14774282,0.00047639437,-0.5767302,-0.18637753,-0.38740855,0.07213044,-0.33081356,-0.42875034,-0.35780188,0.41472828,-0.14204806,0.6350353,-0.4346512,-0.53827465,0.7950123,0.30848128,-0.035087623,-0.41507366,0.34951016,-0.42205098,-0.07850214,-0.09781562,0.29158193,-0.7371537,0.70409197,0.538196,-0.029947404,-0.3991879,-0.09183463,-0.4353338,0.85547733,0.26790947,-0.45391923,0.17843236,0.31173396,0.09423156,0.26053336,1.5434701,0.3462932,-0.34797958,0.20229587,0.7157471,0.6381076,-0.8563054,0.19503313,-0.7702166,0.0009666663,-1.1116745,-0.33081442,0.8376713,-0.26780134,-0.8147298,0.90118885,-0.18010712,-0.3294889,-0.12087174,0.83927524,-0.13519338,0.38441417,0.2117313,-0.044482294,0.68689287,0.24449869,0.67787385,-0.3208807,0.17488874,-0.1379066,-0.18619996,0.3554527,0.20386335,-0.25858143,0.2540539,-0.26563603,-0.46481034,-0.10115174,-0.7923991,-0.93797207,-0.7952891,0.48329467,-1.3358593,-0.014881962,1.7911966,-0.50569546,-0.11172055,0.8479433,0.23746648,-0.025104254,0.6744994,-0.13269523,-0.2373948,-0.25744936
919,#005293,-1.1350106,-0.54257864,0.768425,-0.14897196,-0.47851038,-0.05320752,-0.023056814,0.18003447,-1.2034582,-0.6112672,-0.19848938,-0.16167441,0.061345994,-1.3234755,-0.4621183,0.05366869,-0.38708282,0.5989899,-0.24363932,0.23077156,-1.2466483,0.04123813,-0.027929055,-0.14493427,0.8503906,0.8690613,0.12264065,-0.010530298,0.25190043,0.4100324,1.1774406,-0.11530615,0.27253395,0.5790468,-0.048158687,-0.7134487,-0.76877624,-0.18273075,-0.39700803,0.27489486,0.64915687,0.9455076,0.072488405,-0.12538627,0.29933578,-0.15836263,0.7619706,-1.3238575,-0.06646734,0.49302205,-0.6515441,-0.046727583,0.4162526,0.2231884,0.5895328,-0.21930353,0.18757704,-0.37948072,1.1517493,0.8092912,0.24580798,0.5911989,-0.69167763,0.6649115,-0.90686154,0.5922158,-0.5022662,-0.2609371,0.44670603,0.08190051,0.1698517,0.6761446,0.26439437,-0.13961525,0.067779936,-0.21050143,0.0016100982,-0.20001516,0.7839164,0.5394955,-0.28242275,0.020937946,-0.17870365,1.0658684,-0.46430635,0.16746186,0.4880356,-0.21670796,-0.2182385,0.18287657,0.3152663,-0.20208767,0.04070635,0.8056573,-1.0492531,0.18303205,-0.53334206,-0.5606649,-0.653799,0.90641874,-0.52381146,-0.07017141,0.29782748,-0.2595426,0.0616408,1.0411155,0.31375128,-0.66809607,0.7737112,0.21844639,0.34316453,0.18679228,-0.24995938,-0.35114896,-0.5170352,-0.33199814,-0.39483312,0.70482004,1.3138593,-0.41356474,-1.630022,-0.26503918,-0.8423616,0.020119227,0.5702017,-0.33170384,0.24129549,-0.98100716
920,#007c30,0.1443435,0.9797058,-0.085650116,0.22215241,0.21118756,-0.4297729,-0.005519205,-0.96742356,-1.3187479,0.21602851,-0.5364941,-0.25347742,1.1384081,-0.15520231,0.5130812,-0.046263512,-1.0359169,0.07207624,0.09278439,-0.076803334,-0.111854516,-0.21228167,-0.72492164,-0.4880608,-0.8736239,1.009706,-0.10328501,0.33407292,-0.39036876,-0.7462278,0.17829792,-0.6099431,-0.9980362,0.6161086,-0.3756057,0.43112743,-0.19587617,-0.05769866,1.4382489,0.23227668,0.34961125,0.5925416,-0.14106101,0.41376534,0.80512315,-0.4407601,1.2022526,-0.1873179,0.3349854,-0.060799666,0.5566611,-0.096361816,0.3695496,0.5610482,-0.2800314,-0.23350574,0.5802568,-0.058080073,0.017762048,0.7557046,0.30580887,0.55166966,-0.3322493,-0.78072196,-0.16805157,1.0608655,0.076971605,0.34164357,-0.5293436,0.81799513,-0.18912844,-0.49914572,0.43561423,-0.38488105,0.8192127,0.7258097,-0.69317263,-0.3300361,0.010348767,-0.033590943,-0.30787122,0.0016312131,0.11318986,-0.086601555,0.41503966,0.86644334,-0.24403839,0.080338895,0.5698132,0.25560516,0.30523762,0.6772817,0.3336444,-0.30367804,0.44710612,-0.04964221,-0.76214653,-0.008007824,-0.050646354,-0.34359586,-1.3364149,0.123321205,-0.5247287,0.0825462,-0.28979567,0.30102554,-0.024309406,0.09694495,0.19981094,-0.15301996,-0.53445345,0.74261975,0.3264507,0.07338344,0.18424831,0.028883947,0.9418427,0.34070492,-1.6461345,-0.5194866,-1.4588544,-0.3853261,0.075477414,0.025784792,-0.015589317,-0.5800128,-0.7046013,0.5618852
921,#007c30,0.81707823,-1.371026,-0.41305616,-0.36003956,-0.22516628,0.3910576,-0.09978684,0.89951617,-0.002033823,-0.4278275,-0.0006800854,-0.34769723,-0.37937334,-0.41426495,0.6252815,-0.20535988,-0.30904114,0.13673162,0.53020895,0.62768847,-0.3988241,-1.5643429,0.05752274,1.4593838,0.54623705,-1.2023637,-0.9193686,-0.36663106,0.6974307,-0.16267686,0.6965387,0.6765563,-0.7375765,-1.2832766,-0.5542905,0.800616,0.8391871,0.07617205,-0.3917818,0.0372113,-0.2665136,0.24637754,0.27096477,0.17244396,0.74096924,0.33684015,0.027646331,1.1183453,0.0032957161,0.29166344,0.44419727,-0.24129352,0.084758796,-0.07994452,1.5991523,-0.23624848,-0.79919636,0.58839375,-1.0707635,-0.28865352,-0.31972745,-0.5054474,0.029469699,0.5416639,0.3018522,-0.25929213,0.6659424,-0.22254951,0.29225254,0.401988,-0.11028957,0.9443157,-1.8219821,-0.2629051,-0.7364157,-0.966171,-0.0057864147,-0.5120035,-0.36225376,0.71331626,0.054886322,-0.06579555,0.9936539,0.51102227,0.17228557,0.12008238,-0.81828016,-0.08848802,0.6637242,0.07682456,0.030262845,-0.3289107,-0.052217737,-0.8753023,-1.2294594,-1.0349289,-0.18217343,0.432416,-0.19486189,0.90083855,1.22571,-0.19612892,1.4878542,0.021126831,-0.19594327,-0.4920576,-0.20279199,-0.13056524,-0.4300491,-0.25264412,0.036693484,-0.18493107,-0.3521562,-0.33962843,0.71623415,-0.5580151,-0.22543016,-0.5944064,0.30579624,0.36531752,0.48569816,-0.3292054,-0.21093604,0.0065768897,-0.26773527,1.1857675,0.61206084,0.16088493
922,#007c30,0.7335717,-0.09173072,-0.0023523518,0.5135004,-0.17637594,-0.503468,-0.030260414,-1.0484638,-0.84142154,0.0920351,-0.31367663,0.25181434,0.85037774,0.19652121,0.43091497,-0.10795248,-0.6324335,-0.8214455,0.03423621,-0.0028988586,0.08941866,0.45257553,-0.7887467,0.018340547,-0.9140618,0.60513353,-0.44188988,-0.37392688,-0.4209443,0.2505634,-0.04148951,-0.7939614,-1.0351998,0.60813713,-0.68161935,0.55555385,0.307118,0.16792352,0.9822221,0.6143338,0.050154235,0.028083831,-0.10543867,0.24849796,0.7738658,-0.40004784,0.45986214,0.07137152,0.2705922,-0.08693377,2.0453153,0.11457264,-0.69681495,0.40140912,-0.3975823,-0.61113185,1.2225949,-0.088068925,-0.43208626,0.70240766,0.02134227,0.357518,0.38888112,-0.7091779,-0.06393357,-0.21685688,-0.51027215,0.045500927,-0.49362516,1.0553482,-0.37582347,-0.40142086,0.75551325,-0.25756064,1.1095271,-0.057473816,-0.42889997,0.49354553,-0.27819413,0.45039007,-0.91519916,-0.2214513,-0.10369657,-0.037620712,0.28037885,1.0928859,-0.41284963,-0.008180134,0.37119204,0.300158,-0.0030166693,1.6417096,0.21182346,-0.05342756,0.16502106,-0.3890376,-0.5502168,-0.0035940444,0.102770284,0.030473955,-0.40178975,0.120573275,-0.48067093,0.05343541,-0.5167468,0.20616633,0.30832753,0.9785097,-0.030605247,-0.12927355,-0.6589376,0.48163402,0.056108642,0.6140737,0.3942703,1.4054,0.29851955,0.45716727,-1.4628326,-0.2573465,-1.4010643,-0.74851936,0.15504324,0.022314312,-0.039462466,-0.28533888,-1.439014,0.5139538
923,#007c30,1.7655817,-1.326775,0.17875743,-0.9880325,-0.32973748,0.3612915,-0.31545526,-0.31896842,0.48195136,-0.9315195,-0.066365734,-0.6242491,0.22863004,-0.4482563,0.08569115,-0.013333175,-0.2883113,0.20315857,0.29214182,0.31063268,-0.5603357,-1.3899333,0.2491557,0.9697854,0.24873608,-0.52831614,-0.8267751,-0.20900267,-0.3197246,-0.10473213,0.6959973,0.38503212,-0.64620864,-0.49374193,-0.18868981,0.56388,0.8939758,0.12859435,0.16447672,-0.011565442,0.053581882,0.5131727,0.60609585,0.7532328,0.7844629,-0.061654937,-0.15133771,0.30575493,-0.20646766,0.6471333,0.3878482,0.30376858,0.08721558,-1.1696942,1.3248777,0.34095067,-0.8707377,0.48870838,-0.30847096,-0.20225602,-0.48021704,-0.36706752,-0.5370433,0.12644613,0.4038402,-0.3931542,1.178513,-0.6588708,0.44186455,0.35005793,0.10473987,0.7108738,-1.107156,0.68372107,-0.35586992,-0.768486,-0.37455738,-0.83487993,-1.334025,-0.43314654,-0.84277993,0.067734,1.229007,0.34404075,0.807943,-0.8148916,-0.7188389,-0.0358474,1.2477968,-0.2066846,-0.29372478,0.0045037037,0.31346092,-0.1751805,-0.892923,-0.78327596,-0.4127836,0.3118274,-0.07227475,1.0106359,0.9811504,-0.042532247,0.4924177,0.014912583,-0.15748166,-0.7189826,0.49697456,-0.17761359,-0.40630952,-0.042611126,0.55145806,0.15689337,-0.40087306,0.05752451,1.1180059,-1.3441979,-0.97586155,0.12725775,0.87987167,0.119802095,0.563253,0.05262016,-0.7789268,0.02032573,-0.44506207,0.68827593,1.052818,0.06593834
924,#007c30,0.5463431,0.47119474,-0.20031478,0.34640232,0.13703367,-0.4564162,0.0023490284,-0.734189,-1.1469617,0.33932358,-1.0464087,0.3359159,0.6450277,0.37281644,0.05826382,0.0020620094,-0.3534112,0.02790916,-0.18659572,-0.2844894,-0.26271245,0.85151905,-0.8991252,-0.14496696,-0.95163184,1.1608156,-0.16645534,0.20912255,-0.4385296,0.21439438,0.14384557,-0.73806465,-0.8249248,1.2788705,-0.5394254,0.41022804,-0.31027886,0.009270656,0.9940733,0.52452683,0.42279196,0.66363496,-0.22138776,0.5909051,0.84166074,-0.5841812,0.5030792,-0.5735738,-0.3600238,0.3079699,1.939818,-0.05669449,-0.69599885,1.0259743,-0.5883949,-0.6066118,0.8737677,-0.20699002,-0.061682757,0.8768409,0.11270914,0.91054845,-0.08551244,-0.84073126,-0.13080621,0.3257278,0.0123620145,0.5318161,-0.38070014,1.0391371,-0.39014038,-0.41050738,1.4155394,-0.028367534,0.7382393,0.49551016,-0.39145502,-0.18873823,0.12053667,0.0022213266,-0.5782471,-0.2931428,-0.18309912,-0.20851058,-0.02507305,1.4061365,-0.33040184,-0.06381432,0.036553185,0.4222873,0.23847711,1.0961449,0.26769868,-0.10037832,0.47704712,-0.5047492,-0.5928168,0.08340895,-0.40775755,0.25734168,-1.4076676,0.23181646,-0.35603228,-0.011247119,-0.3279224,0.44411632,0.23228016,0.051589273,0.31563997,-0.23410359,-0.61955905,0.2983899,-0.029481867,-0.038057745,0.18754323,0.6994678,0.5619089,0.39243352,-1.4817613,-0.43128544,-2.0361724,-0.7912025,0.041622862,0.024027353,-0.008772852,-0.47499847,-1.315913,0.57653105
925,#007c30,0.7870614,-0.8266577,0.068738624,-1.065592,-0.8608864,-0.24089715,0.10210725,-0.15861948,0.57026964,-0.05886419,0.03629661,-0.6801138,-0.66975105,0.55690354,-0.32311115,0.11644301,-0.22489063,-0.36492002,0.7089761,-0.17250192,-0.26012176,-0.25207558,1.4440447,-0.4428959,0.5136358,0.5853307,0.01618107,-0.22916804,-1.5807644,0.17309117,0.4233539,-0.019306283,-0.07763141,0.7690962,-0.3180267,-0.06949723,1.4368025,0.3825024,0.43340388,0.51232654,-0.32082525,0.1982353,0.45832524,1.2149099,-0.32529122,0.1269979,-0.16985692,-0.8795088,0.29587695,-0.020916019,-0.11829758,-0.46142873,-1.3704469,-1.254404,0.6278228,0.22955918,0.36492094,-0.18864973,-0.23682232,-0.6723048,-0.9938962,0.519315,-0.43004552,0.07787516,0.88674283,0.37950212,0.66894007,0.51311046,0.24582097,-0.558239,0.611563,-0.3983655,-0.09141514,0.66159505,-0.28027716,-0.9075282,-0.48707056,-1.0881704,-0.80784273,-0.36348808,-0.6405389,0.20490746,0.58558005,0.5482216,0.04575879,-1.1250473,-0.12350954,0.17439565,1.1656069,0.24471329,-0.21345013,-0.6346312,0.43753913,-0.20268944,0.16031088,0.059456307,0.11151742,0.692064,-0.070238195,0.16753165,0.90678126,-0.035771098,0.103967674,0.26017594,0.4699616,-0.53838027,0.23100886,-0.4491256,-0.51438373,0.2137078,1.1236979,0.13239424,-0.3790733,0.8832173,0.80498046,-0.6368434,-0.95821536,-0.95069426,-0.22266832,0.101113506,0.2677822,0.29518786,-0.54637337,0.002652315,-0.18410787,-0.1684412,0.5733922,-0.18270156
926,#007c30,0.7021871,1.0836722,-0.04351607,0.1182103,0.23267266,-0.17895265,0.014919326,-1.3304949,-1.4850044,0.18403251,-0.78213376,-0.11983479,1.3070071,0.12927912,0.20423105,-0.007116488,-0.77347726,-0.14989792,-0.16542031,-0.22244556,-0.17225416,0.25686026,-1.0822386,-0.5816276,-0.77974534,0.89279824,-0.75267535,-0.0054186946,-0.36779022,-0.113774344,-0.2423439,-0.85334903,-1.2177461,1.3662688,-0.4820147,0.5004316,-0.08365665,-0.07363922,0.44249746,0.48134047,0.35579005,0.821579,-0.076350555,0.21137898,0.5303743,-0.8519735,1.0708939,0.09159569,-0.03770996,0.10322568,0.5255555,0.42805746,-0.16384143,0.95556796,0.6466478,-0.04538682,0.050599024,0.018823994,0.38851544,1.0151703,0.33275756,0.5974265,0.42392796,-0.74568444,-0.16495673,0.66039854,0.043309793,-0.24730866,-0.41127273,0.61923057,-0.4739685,-0.10530204,1.2767866,-0.24691525,0.09241227,0.9112597,-0.83319825,-0.4316364,-0.3044788,-0.074298255,-0.0139014125,-0.505777,0.30562824,0.3017758,0.9759635,0.7889475,-0.17977831,-0.058169257,0.10100369,0.02894411,0.39658087,0.89538234,0.30508786,0.21538137,0.19481619,-0.15838514,-0.64066154,0.024082927,-0.3763484,0.10444115,-1.1293536,0.062120397,-0.9392611,-0.0805734,0.0870161,-0.024399621,-0.0893993,0.049534753,0.30644244,-0.15218973,-0.59012157,0.8616373,0.4499773,-0.16300133,-0.394565,0.1517184,0.6649686,0.77806115,-0.95377,-0.33319268,-1.2651113,-0.7726797,0.42392537,0.02662139,0.14899397,-0.5268454,-1.210708,0.7570307
927,#d64c13,-0.22499478,-0.9255959,0.4573976,-0.0086670825,0.11116824,0.024673926,-0.6980141,0.46615678,1.0069271,0.2734748,-0.1930244,0.37234607,-0.48484185,-1.5517901,-0.42322752,-0.3542518,-0.71428835,-0.36990273,0.32834193,0.6024416,-0.38150492,1.1965507,-0.5371373,-0.15537545,-0.15632884,-0.19713192,0.41091958,0.8977724,0.71358204,-0.6382541,0.5908764,1.6394743,1.7074904,-0.11169958,0.35920435,0.17359726,-1.2307023,-0.04641422,-0.17016315,0.34377685,0.37135193,-0.217329,0.08688051,-0.44514933,0.5104491,-0.008209276,-0.18111072,-0.85415256,-0.37145007,0.79816306,-0.57536644,-0.37050146,1.0962181,-0.4040911,-0.96510106,0.52144885,-0.5908426,0.61080205,0.20498058,0.14650849,0.20919016,-0.17964596,0.3299335,-0.65017396,-0.5344705,0.58735645,0.8893614,0.084811784,0.37556064,0.91821724,-0.12721206,-0.33646673,1.0284392,-0.43402782,0.5516482,-1.2800784,0.021905439,-0.3162338,0.6236961,-0.33635607,0.7469937,-0.60621595,0.24336171,0.031610675,0.26708412,0.5990603,-0.8333703,0.4475495,0.7164446,0.16215838,-0.26902115,-0.8071105,-0.67424566,-1.447191,-0.40824428,-0.36740673,0.0531705,-0.21479133,-0.39349404,0.23413402,-0.22783512,-0.014841042,-0.12522092,-0.6165856,-0.58468,0.47830778,-1.2452179,-0.7255907,-0.012512733,-0.1949203,0.12510766,0.12872423,0.51277876,-0.39023414,0.6317817,0.33724347,0.92529964,0.6383581,0.93847185,-0.31247577,0.51095134,0.23787823,-0.031385448,-0.0050310874,-1.4186895,0.6305023,-0.10119966,-0.63619965
928,#dad7cb,0.4151637,-0.18185788,0.61560345,-0.22587806,0.07204494,0.052900977,-0.58498645,-0.12913671,0.646844,-0.7567273,0.5660543,-0.17182755,-0.7822152,-0.6705439,-0.9166606,-0.06685305,0.70975906,-0.3557489,0.020578442,0.25178266,-0.21636549,0.28531024,0.32008925,0.10000492,0.09622668,-0.5430269,-0.035341997,-1.2510618,-0.44241565,0.89916867,-0.56375724,1.0359135,2.1491177,0.17462464,0.042541508,0.48643026,0.013821834,0.19486435,-0.049432736,-0.17680748,-0.021880122,-0.6747319,0.39680743,0.21596968,-0.6517309,0.38867414,0.18168606,-0.47969082,0.1536444,0.22060686,-0.026786301,-0.7035109,-0.28617713,-0.78550404,0.9549094,0.2682914,0.111632906,0.018062733,0.44921824,-0.34120375,-0.967141,0.04331516,-0.0038378516,-1.1110064,0.053433217,0.2435184,0.46193635,0.52422976,0.5339568,0.033947382,-0.11568495,-0.20859091,1.1879482,0.78359854,1.3755445,-0.80961376,0.8445482,0.76842207,0.12596615,-0.7673977,-0.9535634,-0.32687065,-0.3406415,0.6014408,-0.5573398,-0.021616181,0.4772705,0.2083488,0.7750133,0.03424528,-0.24978125,-0.3968046,-1.2233957,0.05645768,0.44520286,-1.15135,0.30691612,-0.14899811,0.42669785,1.5534959,0.013741919,-0.14006999,-0.8735444,-0.50144666,-0.5449438,0.07634882,0.57422787,-1.2046303,-0.5642847,-0.11561172,0.023859737,0.022646314,-0.43625343,0.22897033,-0.08559366,0.26045048,-0.54160416,0.47233298,0.13297054,0.38150924,1.0778176,0.07384538,0.10257943,-0.017156567,-0.88364476,0.51914006,-0.1388076,-0.17521164
929,#007c30,0.35583183,0.5099288,-0.04950558,0.22023013,0.13712105,0.05089102,-0.12798871,-0.29663885,-0.03617818,0.12759505,-0.40139675,-0.16403176,0.851849,-0.26856104,0.35130495,-0.0711301,-1.1832327,-0.030604765,-0.17220551,-0.044131782,0.0007321639,0.50257176,-1.0809473,0.099675074,-1.0529897,1.6237683,-0.010437949,-0.20600905,0.0935838,-0.32412928,0.37122542,-0.54355663,-0.6299073,0.71940804,-0.5949772,0.5004702,-0.05480364,-0.0068502747,0.7957662,0.48602033,0.28747916,0.7024906,-0.20634528,-0.26548663,0.54788077,-0.45978507,1.6682072,-0.27968395,0.0029738992,0.41659594,0.849083,-0.060872614,0.21511851,0.91557246,-0.064535156,-0.14393048,0.5616496,-0.15212013,-0.17676054,0.5657911,0.15960939,0.41302115,-0.21286488,-0.85212165,-0.20107834,0.6669021,0.114689596,0.3628051,-0.40722835,0.96991163,-0.3395238,-0.5249663,-0.107264325,-0.2752176,1.1961378,0.13429132,-0.41782606,0.48755693,-0.073627114,0.38266757,-0.6685094,-0.44511488,-0.16711211,-0.14889576,0.12408792,0.9129287,-0.40425366,0.0433741,-0.037000954,0.40556464,0.10126107,1.3065938,-0.15801804,-1.4089445,-0.48789537,-0.7661735,-0.60628396,0.02483555,0.14777233,-0.530206,-0.8671753,-0.018718613,-0.27468666,-0.11561549,-0.8411865,1.054748,-0.32955354,-0.013855625,0.21404421,-0.27870575,-0.8037473,0.7140302,-0.12136134,-0.015580142,0.5612721,1.7292011,0.80803776,0.751862,-1.1860905,-0.4855058,-1.2882359,-0.20594904,-0.374202,0.021415144,-0.31615877,-0.4230955,-0.57431495,0.45453945
930,#999999,0.28744113,0.4225923,-0.32630196,1.1744471,0.66647595,0.528903,0.3484192,0.4431418,0.06871287,-0.632013,-0.09911858,0.060249165,0.37502354,-0.5944945,-0.45480713,0.0851532,0.09927202,0.95448315,-0.81859285,-0.8066063,-0.09281758,0.4894649,-0.052787624,-1.3947493,0.23572023,-1.0689313,1.2706704,0.07950979,-0.042584624,-0.72809875,0.63554585,0.9910719,0.90632534,1.2648965,0.41081634,-0.12693852,0.107179776,0.0017209443,0.22330944,0.07945296,0.55183333,-0.15952304,-0.5923987,0.070458055,0.022981456,0.16594169,-0.841983,-0.87113494,-0.41937113,0.64251804,0.15723884,0.29727545,0.63967586,-0.8855273,-1.2642214,-0.6890322,0.22679871,-0.18069294,-0.44262508,0.9275881,0.09473756,0.7628618,0.83164865,1.626186,-0.3892609,-0.52549756,1.2576113,0.19311501,-0.052616734,0.19255997,-0.14254694,-0.0780371,-0.6520429,-0.059716348,0.87354785,-0.24451844,-0.21004772,-0.8649527,-0.69983095,-0.42295912,-0.20826231,1.0310644,-0.2706133,-0.51889914,-0.50693595,-0.18496984,0.12108219,-0.23154798,-0.42370212,0.8534923,0.25319067,-0.7295908,-0.023107236,-0.12398281,-1.2581234,0.6215686,0.39366743,-0.35971498,-0.31316712,-0.7299401,-0.8943332,-0.600147,1.109888,-0.21728349,-0.043269627,0.12820031,0.16570252,-0.15896301,0.39539436,-0.49785337,-0.044825677,-0.00822931,-0.634137,-1.3890011,-1.0910244,0.55125844,-0.6578175,0.75807816,0.5595566,0.13678908,0.32128254,1.1509569,-0.1100152,-0.012762878,-0.50418013,0.17351289,-0.22318418,0.494524
931,#007c30,-0.010680528,0.62176484,0.08488956,-0.16305375,0.09727396,0.39854792,-0.22532614,-1.0655447,-0.8957499,0.14854503,-0.7531439,-0.32805213,0.8978472,0.28341737,-0.06824033,0.025243768,-0.7945555,0.13306384,-0.037814796,-0.23364584,-0.1303333,0.45273998,-0.9590492,0.005533128,-0.5758102,1.6128975,-0.14398023,0.005511455,-0.23209831,-0.48855639,0.20566821,-0.53557163,-0.35554233,1.1594075,-0.5163541,0.41291562,-0.018336594,-0.103218034,0.81246954,0.55202496,0.33383355,0.8713172,0.08290688,0.061861467,0.4873948,-0.5734284,1.0885669,-0.28323606,-0.259094,0.38637507,0.9113694,0.14894164,-0.02025802,0.7197398,-0.06841988,-0.20396507,0.31678158,-0.32989952,0.35959208,0.9512751,0.36050725,0.38397646,-0.40000126,-1.2069848,-0.23478977,0.49080038,0.16289485,0.6818633,-0.21839908,0.8443552,-0.21606722,-0.5005634,0.8176603,-0.18982497,0.7911985,0.5481698,-0.027559988,-0.10674124,-0.041395575,-0.26321492,-0.7196251,-0.46027157,0.017118238,-0.3044921,0.50083864,1.1108087,-0.29163644,0.011649764,-0.116140775,0.20081055,0.35908628,0.9739447,0.105878755,-0.5024703,-0.16536525,-1.0535535,-0.8065586,0.15288883,0.018584456,0.4777421,-1.3425215,0.30542138,-0.67242146,-0.19274737,-0.57954407,1.0021547,0.4206206,-0.02595365,0.30550793,-0.0899734,-0.65153587,0.7905679,-0.07609895,0.41968238,0.1015526,0.98537105,0.18281418,0.7383001,-1.0901979,-0.510036,-1.8279774,-0.3165151,-0.4426579,0.025252702,-0.17042959,-0.5621847,-0.6699551,0.0962497
932,#d64c13,-0.20856594,-0.7256024,1.0843982,-0.705925,-0.07637104,-0.11045051,-0.61343175,0.040368963,1.3970912,0.09342157,-0.21984306,0.22362742,-0.42325282,-1.166551,-0.51137334,-0.13145041,-0.7626155,-0.43386704,0.19428226,0.52271694,-0.33530918,1.0443331,0.022440543,0.007615825,-0.4737471,0.21028888,0.8746703,0.56402147,0.13726449,-0.4766657,0.5713873,1.5979846,1.8640182,0.14315103,0.27834144,0.38147348,-0.98469067,0.04921493,0.52772963,-0.10873735,0.20501398,-0.16170493,0.44959444,0.06295483,-0.074085794,-0.023996236,-0.4645518,-1.4096712,-0.431532,0.51360816,-0.3524178,-0.48654452,0.6855803,-0.90005076,-1.6184944,0.7920281,-0.5452402,0.19663695,0.3393954,0.0005362372,-0.015202461,0.14053506,-0.6657751,-0.9933328,-0.3446803,0.5214612,0.732523,0.39990342,0.36346275,0.8315013,0.16958809,-0.6440115,0.890423,0.17795065,1.0634838,-0.72467864,0.6574189,-0.029378366,0.39723212,-0.53392005,-0.37723795,-0.32923236,-0.12620875,-0.05436338,0.121289305,0.7582862,-0.2550338,0.41422224,1.1664401,0.66017807,-0.37100673,-0.31839192,-0.9427937,-1.21886,0.26606342,-0.49019226,-0.02975391,-0.16869296,0.035414185,0.56727755,-0.41527438,0.024860222,-0.36263177,-0.33043978,-0.719297,0.83007896,-0.8028286,-0.6947061,-0.023930063,-0.076978646,0.47166175,0.1665054,0.18081085,0.020079102,0.93086493,0.8950339,-0.15220095,0.49363965,-0.033449043,-0.5353548,0.29731193,0.6860898,-0.45891458,-0.007655519,-1.5302768,0.060966056,-0.16881858,-0.7907277
933,#dad7cb,0.047386657,0.010091759,0.38329065,-0.21942255,0.0694134,0.31502926,-0.58273846,-0.16816518,-0.19264929,-0.57721794,0.23419873,-0.12134421,-0.6140934,-0.59339833,-0.66707426,-0.08363848,1.039203,-0.2264974,-0.06308556,0.13461436,-0.11907678,0.38488373,0.09187002,0.27568358,0.44338298,-0.5043186,-0.25645548,-1.3281263,-0.6145156,0.56773317,-0.66211677,0.63873255,1.4121187,0.6215119,-0.14192377,0.47154158,-0.10059196,0.10946697,0.26782393,-0.0013973736,-0.1862078,-0.71522063,0.2946596,0.3517571,-0.6781501,0.38691786,-0.12308134,0.043332066,0.5822679,-0.033897202,-0.17803642,-0.7132739,-0.5629282,-0.49766967,1.5083425,0.22568531,-0.07893583,-0.16865373,0.71339965,-0.0907058,-0.5613195,0.3291814,0.08430651,-1.0343472,-0.04220201,0.43759355,0.0796533,1.1116263,0.47582054,-0.24940376,-0.16245523,-0.64186203,1.122577,0.40956512,1.3645838,-0.86652815,0.78919196,0.7443123,0.5217891,-0.2812797,-0.4780864,-0.5897187,-0.34376955,0.6852551,-0.3804778,0.011768747,0.8228161,0.12969925,0.4882258,0.023396984,-0.046674687,-0.2270043,-1.1262239,0.41084015,0.49873707,-0.85015494,0.15166652,-0.23216528,0.16658723,1.6196219,-0.22661582,-0.25954133,-0.48058847,-0.46806225,-0.6314185,0.07071443,0.61931324,-1.1690055,-0.6304496,-0.0731444,-0.35208496,0.15718198,-0.46842587,-0.08727459,-0.2812265,0.5928987,-0.7632656,0.24747618,-0.6705628,0.78494513,1.0401057,0.39086866,0.44315305,-0.018407872,-0.639399,0.3073275,-0.19725877,-0.2069489
